n,fast,slow,score,avg_sharpe,std_sharpe,avg_calmar,worst_dd,splits
50,5,30,0.2396429156288548,0.4982831031414983,0.517280375025287,0.749917431415451,-0.12995381864088973,12
40,5,40,0.207070306918121,0.5446412801655681,0.6751419464948942,1.0129613370960524,-0.1290720538716026,12
40,5,50,0.20622914536111392,0.5516797220754027,0.6909011534285776,1.1038730837284658,-0.12641930762277487,12
20,5,80,0.19874717629303096,0.4864685910634993,0.5754428295409367,0.7812823182114176,-0.1280921157599617,12
40,5,60,0.1878466560005243,0.5311670965196423,0.6866408810382361,1.0100114177127968,-0.126406616974992,12
50,5,80,0.1782884148045759,0.5078310291248487,0.6590852286405455,0.9277464867222865,-0.12846285677209757,12
50,5,60,0.17765077028393944,0.5042946980258565,0.6532878554838341,0.9167265646764536,-0.1292974802729442,12
50,5,40,0.17000572685797966,0.4817107875074147,0.6234101212988701,0.803577961888271,-0.1289027789252175,12
20,5,50,0.1693311177152353,0.47700032624077765,0.6153384170510847,0.7862355470919767,-0.12797916412672283,12
40,5,80,0.1672113395356739,0.524874163803697,0.7153256485360462,1.0442887494337416,-0.125800321802651,12
50,5,50,0.16661356114965703,0.48391720352499035,0.6346072847506666,0.8506336151908879,-0.12527672608167473,12
30,5,80,0.16144121420100066,0.49384504494466314,0.664807661487325,0.9885621134863126,-0.12493380712958135,12
30,5,60,0.16060539669809648,0.4704371584484286,0.6196635235006642,0.8418389970818922,-0.12571881108193195,12
50,5,100,0.15789895102962737,0.4875571188186563,0.6593163355780579,0.9053090533238275,-0.13317897613640295,12
20,5,100,0.15466025886753498,0.4608574011564424,0.6123942845778149,0.7705450014554348,-0.12963709063366646,12
60,3,100,0.1545146408406885,0.43952349125314666,0.5700177008249163,0.7147390775395017,-0.13261205486654526,12
40,5,30,0.15223765388537513,0.47968840729968804,0.6549015068286258,0.8598002137710955,-0.13139593369985303,12
20,5,30,0.14202351699888666,0.45830653219383066,0.632566030389888,0.8069650154712623,-0.12547563369695192,12
40,5,100,0.1403960566671062,0.4932068891089123,0.7056216648836122,0.9957941167800574,-0.12628652943992924,12
20,5,60,0.13883340690607526,0.4596230544530522,0.6415792950939538,0.76145908859918,-0.12914266586618606,12
30,5,100,0.13490260435625484,0.48782187205711475,0.7058385354017198,1.0037481476291608,-0.12822053053346638,12
50,3,100,0.13100422212837665,0.4403080837928301,0.6186077233289069,0.7083803668097265,-0.13444548014112545,12
60,5,50,0.1279143013490594,0.4467374126274501,0.6376462225567814,0.791986184508613,-0.12484314553739329,12
60,5,80,0.1240684738611631,0.4774244250269876,0.706711902331649,0.8583164160552523,-0.12583410601169864,12
60,5,60,0.12108511514438425,0.4714405743055561,0.7007109183223437,0.8575929854329624,-0.12499480266580854,12
50,3,80,0.11887829252856896,0.4302934952588906,0.6228304054606433,0.7005659223495648,-0.1291274555521299,12
40,3,100,0.1128179636759486,0.44968712162152474,0.6737383158911523,0.8302061795977038,-0.11550395161350635,12
60,5,30,0.11129885786383653,0.40027350559998714,0.5779492954723012,0.6385481008146917,-0.13115587060098954,12
20,5,40,0.10471036889519864,0.4480948277215158,0.6867689176526344,0.8328368548840152,-0.12891267880770796,12
50,2,80,0.10393631224406841,0.4466792161909006,0.6854858078936644,0.8226788400573267,-0.12248899149746728,12
60,3,80,0.10358631003617302,0.3898602898965662,0.5725479597207863,0.6258084837228991,-0.13015761563664596,12
30,5,30,0.10187022528817635,0.42980230222505095,0.6558641538737492,0.7720902833203959,-0.1256639327344684,12
30,5,50,0.10130739401684852,0.4449357287257056,0.6872566694177141,0.8234423878921896,-0.12605914591637835,12
50,3,40,0.09794459187644455,0.4272209023542802,0.6585526209556712,0.7989832488469945,-0.12891718490645276,12
60,5,40,0.08738584857780163,0.42761810186923666,0.68046450658287,0.7779244810843756,-0.1271625485583272,12
30,5,40,0.085485496859603,0.44104836246667833,0.7111257312141507,0.8202256682389676,-0.1299181530916248,12
60,3,60,0.08438745761760341,0.38780300785094624,0.6068311004666856,0.6076049694791698,-0.13037106550955402,12
50,2,60,0.08427519286601126,0.4150610582075139,0.6615717306830052,0.7721861581404103,-0.1186731188971546,12
50,2,100,0.07517648834258622,0.4146847054315111,0.6790164341778497,0.7546089610845733,-0.12458134738346038,12
80,3,80,0.0741071675528972,0.32939221808194324,0.5105701010580921,0.45033128957892293,-0.12877069481558157,12
30,2,60,0.07315966530714357,0.4309045616439206,0.7154897926735541,0.819973999689059,-0.12887363916198458,12
60,5,100,0.07282000019919077,0.44309248159303366,0.7405449627876858,0.8201411052963433,-0.12247297907941457,12
40,3,80,0.07168506939461444,0.4229700254752899,0.7025699121613509,0.7979668265625754,-0.1184746120036031,12
50,3,60,0.06758458123270528,0.3953148317292254,0.6554605009930402,0.662352124854203,-0.12766399325987154,12
100,3,30,0.0620124310677313,0.36533970416723255,0.6066545461990025,0.5941145471204969,-0.1302771432954981,12
50,2,50,0.06164383859620742,0.3978911580971971,0.6724946390019794,0.7850536616647402,-0.13158670336667844,12
50,3,50,0.059863180205332045,0.3957920731088392,0.6718577858070143,0.6756058938345331,-0.13012439292187805,12
40,3,40,0.058123328178409595,0.4343713057776626,0.752495955198506,0.8239938186241713,-0.11552656334114808,12
50,2,40,0.05690165107851841,0.38982693962888787,0.6658505771007389,0.7716745445764289,-0.13146176769601536,12
100,2,40,0.056525578746430105,0.3811287961425827,0.6492064347923052,0.6954448344971004,-0.12586125703662143,12
