,AAPL,MSFT,NVDA,GOOGL,AMZN,META,AVGO,ASML,TSM,ADBE,NFLX,AMD,^NDX,QQQ,SPY
2017-05-15,36.15709686279297,61.79438018798828,3.311836004257202,47.60133743286133,47.89849853515625,149.14816284179688,18.636150360107422,125.28697204589844,28.0174617767334,137.60000610351562,16.00200080871582,11.420000076293945,5704.47998046875,131.03298950195312,208.9420623779297
2017-05-16,36.103702545166016,63.03861618041992,3.373480796813965,47.86881637573242,48.30350112915039,148.74099731445312,18.764789581298828,126.68988037109375,27.99349021911621,138.02999877929688,15.940999984741211,12.75,5724.43994140625,131.57960510253906,208.750732421875
2017-05-17,34.89149475097656,61.2857780456543,3.149339437484741,46.75522994995117,47.237998962402344,143.84521484375,18.02411651611328,122.58260345458984,27.506025314331055,134.3300018310547,15.319999694824219,11.199999809265137,5580.5498046875,128.23402404785156,205.046630859375
2017-05-18,35.42327880859375,61.49467086791992,3.281259775161743,47.168609619140625,47.92449951171875,146.63568115234375,18.52933120727539,123.68093872070312,27.889610290527344,134.5399932861328,15.569999694824219,11.279999732971191,5626.31005859375,129.3555450439453,205.87269592285156
2017-05-19,35.54404830932617,61.47650146484375,3.3570396900177,47.374549865722656,47.992000579833984,147.03292846679688,18.25177574157715,124.46552276611328,28.129343032836914,136.42999267578125,15.70199966430664,11.40999984741211,5651.56005859375,129.90216064453125,207.21173095703125
2017-05-22,35.760009765625,62.166725158691406,3.428624153137207,47.842018127441406,48.53350067138672,147.21168518066406,18.585464477539062,123.8747787475586,28.289173126220703,138.86000061035156,15.715999603271484,11.039999961853027,5699.39990234375,130.9952850341797,208.26380920410156
2017-05-23,35.715885162353516,62.375640869140625,3.3824644088745117,48.1635856628418,48.57699966430664,147.04287719726562,18.44200325012207,123.59786987304688,28.289173126220703,139.52000427246094,15.795000076293945,10.890000343322754,5703.35009765625,131.12730407714844,208.72467041015625
2017-05-24,35.609046936035156,62.457374572753906,3.420478582382202,48.51394271850586,49.01750183105469,148.9991912841797,18.680587768554688,123.21024322509766,28.38506317138672,141.1199951171875,15.774999618530273,10.890000343322754,5730.2998046875,131.73040771484375,209.21156311035156
2017-05-25,35.73214340209961,63.229339599609375,3.4128260612487793,49.221099853515625,49.66899871826172,150.90586853027344,18.778825759887695,124.50239562988281,28.425020217895508,142.85000610351562,16.30500030517578,10.979999542236328,5778.3701171875,132.85189819335938,210.2114715576172
2017-05-26,35.67176055908203,63.53813171386719,3.5011956691741943,49.29106903076172,49.78900146484375,151.07469177246094,18.80611228942871,123.86551666259766,28.377073287963867,141.88999938964844,16.243000030517578,11.0,5788.35986328125,133.0874786376953,210.16802978515625
2017-05-29,35.67176055908203,63.53813171386719,3.5011956691741943,49.29106903076172,49.78900146484375,151.07469177246094,18.80611228942871,123.86551666259766,28.377073287963867,141.88999938964844,16.243000030517578,11.0,5788.35986328125,133.0874786376953,210.16802978515625
2017-05-30,35.685699462890625,63.94682312011719,3.575988292694092,49.43498229980469,49.834999084472656,151.32296752929688,18.697742462158203,123.13639831542969,28.59284019470215,142.41000366210938,16.32200050354004,11.119999885559082,5794.6298828125,133.2006072998047,209.9854278564453
2017-05-31,35.474361419677734,63.42914581298828,3.563152551651001,48.9843864440918,49.73099899291992,150.40936279296875,18.671232223510742,121.82575225830078,28.25720977783203,141.86000061035156,16.30699920654297,11.1899995803833,5788.7998046875,133.15341186523438,209.93325805664062
2017-06-01,35.57190704345703,63.6652717590332,3.5634002685546875,49.04393768310547,49.79750061035156,150.47886657714844,18.289976119995117,123.50559997558594,28.68073844909668,141.3800048828125,16.298999786376953,10.930000305175781,5816.509765625,133.6717987060547,211.60272216796875
2017-06-02,36.099056243896484,65.17289733886719,3.545625686645508,49.43250274658203,50.33649826049805,152.54446411132812,19.8446102142334,124.32705688476562,28.91248893737793,143.47999572753906,16.51799964904785,10.899999618530273,5881.4599609375,135.19851684570312,212.30697631835938
2017-06-05,35.74605178833008,65.64517211914062,3.653496742248535,49.81759262084961,50.56700134277344,152.56427001953125,19.66373634338379,122.90563201904297,29.080305099487305,143.58999633789062,16.506000518798828,11.239999771118164,5878.1201171875,135.17022705078125,212.15054321289062
2017-06-06,35.86682891845703,65.86315155029297,3.636958360671997,49.460289001464844,50.150001525878906,151.74998474121094,19.792375564575195,122.4072036743164,29.11227035522461,143.02999877929688,16.517000198364258,12.029999732971191,5856.77001953125,134.63307189941406,211.47225952148438
